genes	logFC.AL	FDR.AL	groups	coarse_groups	rank_from_biggest_increase	rank_from_biggest_decrease	gene_names	uniprot_acc	broad_gene_name	uniprot_gene_name	fungidb_gene_name	blast2go_annotation	is_tf	is_kinases	is_virulence_gene	order_peaktime	scer_orthologs	scer_ortholog_descriptions
CNAG_03628	0.277830305787584	0.04113116495252	AMB+LF up only	AMB+LF only	216	277	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	VPS45_MOUSE|Vacuolar protein sorting-associated protein 45 OS=Mus musculus OX=10090 GN=Vps45 PE=1 SV=1	NA	NA	NA	NA	VPS45	Vacuolar protein sorting-associated protein 45
CNAG_02046	0.278017248454517	0.0277509321129506	AMB+LF up only	AMB+LF only	215	278	NA	NA	poly(A)-binding protein binding protein	Poly(A)-binding protein binding protein	poly(A)-binding protein binding protein	CID4_ARATH|Polyadenylate-binding protein-interacting protein 4 OS=Arabidopsis thaliana OX=3702 GN=CID4 PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_06338	0.280721739823196	0.0400354117986157	AMB+LF up only	AMB+LF only	214	279	NA	NA	ABC transporter PMR5	ABC transporter PMR5	ABC transporter PMR5	ATRF_ASPFUAB|C multidrug transporter atrF OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) OX=330879 GN=atrF PE=2 SV=1	NA	NA	NA	NA	; AUS1; PDR10; PDR11; PDR12; PDR15; PDR18; PDR5; SNQ2	Uncharacterized ABC transporter ATP-binding protein/permease YOL075C; ATP-dependent permease AUS1; ATP-dependent permease PDR10; ATP-dependent permease PDR11; ATP-dependent permease PDR12; ATP-dependent permease PDR15; ABC transporter ATP-binding protein/permease PDR18 (Pleiotropic drug resistance protein 18); Pleiotropic ABC efflux transporter of multiple drugs (Pleiotropic drug resistance protein 5) (Suppressor of toxicity of sporidesmin); Protein SNQ2
CNAG_07320	0.280968702948301	0.0416104315285726	AMB+LF up only	AMB+LF only	213	280	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05909	0.282140405368672	0.0171131461919878	AMB+LF up only	AMB+LF only	212	281	NA	NA	cytochrome c1, heme protein, mitochondrial	Cytochrome c1, heme protein, mitochondrial	cytochrome c1, heme protein, mitochondrial	CY1_KLULA|Cytochrome c1, heme protein, mitochondrial OS=Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) OX=284590 GN=CYT1 PE=3 SV=1	NA	NA	NA	NA	CYT1	Cytochrome c1, heme protein, mitochondrial (Complex III subunit 4) (Complex III subunit IV) (Cytochrome b-c1 complex subunit 4) (Ubiquinol-cytochrome-c reductase complex cytochrome c1 subunit) (Cytochrome c-1)
CNAG_05845	0.286232080519452	0.016634797810829	AMB+LF up only	AMB+LF only	211	282	NA	NA	protein FAM32A	Protein FAM32A	protein FAM32A	FA32A_BOVIN|Protein FAM32A OS=Bos taurus OX=9913 GN=FAM32A PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_01711	0.288208964886613	0.0462540672549913	AMB+LF up only	AMB+LF only	210	283	NA	NA	glycerol-3-phosphate O-acyltransferase/dihydroxyacetone phosphate acyltransferase	Glycerol-3-phosphate O-acyltransferase/dihydroxyacetone phosphate acyltransferase	glycerol-3-phosphate O- acyltransferase/dihydroxyacetone phosphate acyltransferase	YOL4_SCHPO|Uncharacterized acyltransferase C1718.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1718.04 PE=1 SV=1	NA	NA	NA	NA	SCT1	Glycerol-3-phosphate O-acyltransferase 1 (G-3-P acyltransferase 1) (EC 2.3.1.15) (Dihydroxyacetone phosphate acyltransferase 1) (DHAP-AT 1) (EC 2.3.1.42) (Glycerol-3-phosphate / dihydroxyacetone phosphate acyltransferase 1) (Suppressor of choline-transport mutants 1)
CNAG_06376	0.289509014335656	0.018132733961087	AMB+LF up only	AMB+LF only	209	284	NA	NA	vacuolar membrane protein	E3 ubiquitin-protein ligase PEP5 (EC 2.3.2.27)	vacuolar membrane protein	VPS11_DICDI|Vacuolar protein sorting-associated protein 11 homolog OS=Dictyostelium discoideum OX=44689 GN=vps11 PE=3 SV=1	NA	NA	NA	NA	PEP5	E3 ubiquitin-protein ligase PEP5 (EC 2.3.2.27) (Carboxypeptidase Y-deficient protein 5) (Histone E3 ligase PEP5) (RING-type E3 ubiquitin transferase PEP5) (Vacuolar biogenesis protein END1) (Vacuolar morphogenesis protein 1) (Vacuolar protein sorting-associated protein 11) (Vacuolar protein-targeting protein 11)
CNAG_07718	0.291898305538628	0.0302483737662004	AMB+LF up only	AMB+LF only	208	285	CIN1	NA	multidomain RhoGEF	Multidomain RhoGEF	Intersectin 1	ITSN1_MOUSE|Intersectin-1 OS=Mus musculus OX=10090 GN=Itsn1 PE=1 SV=2	NA	NA	NA	NA	PAN1	Actin cytoskeleton-regulatory complex protein PAN1 (Mitochondrial distribution of proteins protein 3)
CNAG_06026	0.292309339389071	0.0330304691428448	AMB+LF up only	AMB+LF only	207	286	NA	NA	aspartate aminotransferase	Aspartate aminotransferase (EC 2.6.1.1)	aspartate aminotransferase	AATM_CHICK|Aspartate aminotransferase, mitochondrial OS=Gallus gallus OX=9031 GN=GOT2 PE=1 SV=2	NA	NA	NA	NA	AAT1; AAT2	Aspartate aminotransferase, mitochondrial (EC 2.6.1.1) (Transaminase A); Aspartate aminotransferase, cytoplasmic (EC 2.6.1.1) (Transaminase A)
CNAG_01352	0.295730759026948	0.0478119096810892	AMB+LF up only	AMB+LF only	206	287	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05308	0.297238586267119	0.0450381801490528	AMB+LF up only	AMB+LF only	205	288	NA	NA	beta-catenin-like protein 1	Beta-catenin-like protein 1	beta-catenin-like protein 1, beta-catenin-like protein 1, variant	SPLA_DICDI|Dual specificity protein kinase splA OS=Dictyostelium discoideum OX=44689 GN=splA PE=1 SV=3	NA	NA	NA	NA	NA	NA
CNAG_01147	0.297663774755508	0.0279410785320334	AMB+LF up only	AMB+LF only	204	289	NA	NA	ARP2/3 complex 20 kDa subunit	Actin-related protein 2/3 complex subunit 4	arp2/3 complex 20 kDa subunit	ARPC4_XENLA|Actin-related protein 2/3 complex subunit 4 OS=Xenopus laevis OX=8355 GN=arpc4 PE=1 SV=1	NA	NA	NA	NA	ARC19	Actin-related protein 2/3 complex subunit 4 (Arp2/3 complex 20 kDa) (p20-ARC)
CNAG_00695	0.300333076429761	0.0277509321129506	AMB+LF up only	AMB+LF only	203	290	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05715	0.300909752676269	0.0302430895201955	AMB+LF up only	AMB+LF only	202	291	NA	NA	charged multivesicular body protein 5	Charged multivesicular body protein 5	charged multivesicular body protein 5	VP601_ARATH|Vacuolar protein sorting-associated protein 60.1 OS=Arabidopsis thaliana OX=3702 GN=VPS60-1 PE=1 SV=1	NA	NA	NA	NA	VPS60	Vacuolar protein-sorting-associated protein 60 (Charged multivesicular body protein 5)
CNAG_03115	0.307615429713927	0.035604765175886	AMB+LF up only	AMB+LF only	201	292	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	TRUE	NA	NA	NA	NA	NA
CNAG_01491	0.311453808679906	0.0180270633084654	AMB+LF up only	AMB+LF only	200	293	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	Ankyrin repeat-containing protein YGL242C
CNAG_07361	0.312942156311585	0.0142233143369652	AMB+LF up only	AMB+LF only	199	294	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06671	0.31629106409853	0.0361214647318685	AMB+LF up only	AMB+LF only	198	295	NA	NA	TKL protein kinase	TKL protein kinase	TKL protein kinase	SIS8_ARATH|Probable serine/threonine-protein kinase SIS8 OS=Arabidopsis thaliana OX=3702 GN=SIS8 PE=1 SV=1	NA	TRUE	NA	NA	NA	NA
CNAG_02325	0.320328158545636	0.0409064517264418	AMB+LF up only	AMB+LF only	197	296	NA	NA	mitochondrial protein	Mitochondrial protein	mitochondrial protein	NA	NA	NA	NA	NA	NA	Uncharacterized protein YLR283W, mitochondrial
CNAG_06709	0.321621180968926	0.0364161038439636	AMB+LF up only	AMB+LF only	196	297	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	TTI1_SCHPOTE|L2-interacting protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tti1 PE=1 SV=1	NA	NA	NA	NA	TTI1	TEL2-interacting protein 1
CNAG_07027	0.32270654410051	0.0206538271155768	AMB+LF up only	AMB+LF only	195	298	NA	NA	protein SPT2	Protein SPT2	protein SPT2	NA	NA	NA	NA	NA	NA	NA
CNAG_04738	0.326153675006777	0.0139089881084289	AMB+LF up only	AMB+LF only	194	299	SAC6	NA	fimbrin	Fimbrin	fimbrin	FIMB_YEAST|Fimbrin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAC6 PE=1 SV=1	NA	NA	NA	NA	SAC6	Fimbrin (ABP67)
CNAG_01251	0.329054156323001	0.0246408247690595	AMB+LF up only	AMB+LF only	193	300	UFD4	NA	E3 ubiquitin-protein ligase TRIP12	E3 ubiquitin-protein ligase TRIP12	E3 ubiquitin-protein ligase TRIP12	YDE1_SCHPO|Probable ubiquitin fusion degradation protein C12B10.01c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC12B10.01c PE=3 SV=2	NA	NA	NA	NA	UFD4	Ubiquitin fusion degradation protein 4 (UB fusion protein 4) (EC 2.3.2.-) (HECT-type E3 ubiquitin transferase UFD4) (EC 2.3.2.26)
CNAG_00491	0.330709848697302	0.0321252601724245	AMB+LF up only	AMB+LF only	192	301	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	ISAM2_ARATH|Iron-sulfur assembly protein IscA-like 2, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=At5g03905 PE=1 SV=2	NA	NA	NA	NA	ISA2	Iron-sulfur assembly protein 2
CNAG_03348	0.336324264999906	0.0317681750724089	AMB+LF up only	AMB+LF only	191	302	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	MUB1_ASPCLMYN|D-type zinc finger protein samB OS=Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1) OX=344612 GN=samB PE=3 SV=1	NA	NA	NA	NA	MUB1	MYND-type zinc finger protein MUB1 (Multi-budding protein)
CNAG_07571	0.342841609446484	0.0333917983247783	AMB+LF up only	AMB+LF only	190	303	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	SYP1	Suppressor of yeast profilin deletion
CNAG_05539	0.343000229958049	0.0265700738231513	AMB+LF up only	AMB+LF only	189	304	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	YDM5_SCHPO|Uncharacterized protein C57A7.05 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC57A7.05 PE=4 SV=1	NA	NA	NA	NA	NA	NA
CNAG_03214	0.343421521401675	0.0480463702949065	AMB+LF up only	AMB+LF only	188	305	NA	NA	tRNA (uracil-O(2)-)-methyltransferase	tRNA (Uracil-O(2)-)-methyltransferase	tRNA (uracil-O(2)-)-methyltransferase	TRM44_GIBZ|EtRNA (uracil-O(2)-)-methyltransferase OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) OX=229533 GN=TRM44 PE=3 SV=1	NA	NA	NA	436	TRM44	tRNA (uracil-O(2)-)-methyltransferase (EC 2.1.1.211) (tRNA(Ser) (uridine(44)-2'-O)-methyltransferase) (tRNA Um(44) 2'-O-methyltransferase)
CNAG_07903	0.345456607209485	0.0418770386368051	AMB+LF up only	AMB+LF only	187	306	ROM20	NA	hypothetical protein	Uncharacterized protein	Predicted Rho guanine nucleotide exchange factor (Rho GEF)	RGF1_SCHPO|Rho1 guanine nucleotide exchange factor 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rgf1 PE=1 SV=1	NA	NA	NA	NA	TUS1	Rho1 guanine nucleotide exchange factor TUS1 (TOR unique function suppressor protein 1)
CNAG_01763	0.347377487546906	0.0132043303408192	AMB+LF up only	AMB+LF only	186	307	NA	NA	cytoplasmic protein	Cytoplasmic protein	cytoplasmic protein	OPLA_HUMA|N5-oxoprolinase OS=Homo sapiens OX=9606 GN=OPLAH PE=1 SV=3	NA	NA	NA	NA	OXP1	5-oxoprolinase (EC 3.5.2.9) (5-oxo-L-prolinase) (5-OPase) (Pyroglutamase)
CNAG_04848	0.350326899874894	0.0130557862931775	AMB+LF up only	AMB+LF only	185	308	NA	NA	mRNA binding protein	mRNA binding protein	mRNA binding protein, mRNA binding protein, variant	SRSF5_HUMAN|Serine/arginine-rich splicing factor 5 OS=Homo sapiens OX=9606 GN=SRSF5 PE=1 SV=1	NA	NA	NA	NA	NPL3	Nucleolar protein 3 (Mitochondrial targeting suppressor 1 protein) (Nuclear polyadenylated RNA-binding protein 1)
CNAG_04792	0.353119194912418	0.00773140988746514	AMB+LF up only	AMB+LF only	184	309	PSD2	J9VXV1	phosphatidylserine decarboxylase	Phosphatidylserine decarboxylase proenzyme 2 (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase 2 beta chain; Phosphatidylserine decarboxylase 2 alpha chain]	Phosphatidylserine decarboxylase	PSD3_SCHPO|Phosphatidylserine decarboxylase proenzyme 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=psd3 PE=3 SV=2	NA	NA	NA	NA	PSD2	Phosphatidylserine decarboxylase proenzyme 2 (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase 2 beta chain; Phosphatidylserine decarboxylase 2 alpha chain]
CNAG_02515	0.353181183305669	0.0426853881268374	AMB+LF up only	AMB+LF only	183	310	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06215	0.353719503645873	0.0165607073786693	AMB+LF up only	AMB+LF only	182	311	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	AIM32_DEBHA|Altered inheritance of mitochondria protein 32 OS=Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / JCM 1990 / NBRC 0083 / IGC 2968) OX=284592 GN=AIM32 PE=3 SV=2	NA	NA	NA	NA	AIM32; APD1	Altered inheritance of mitochondria protein 32; Actin patches distal protein 1
CNAG_04196	0.354014040338214	0.0177227293678911	AMB+LF up only	AMB+LF only	181	312	NA	NA	actin binding protein	Actin-related protein 2	actin binding protein	ARP2_BOVIN|Actin-related protein 2 OS=Bos taurus OX=9913 GN=ACTR2 PE=1 SV=1	NA	NA	NA	NA	ARP2	Actin-related protein 2 (Actin-like protein ARP2) (Actin-like protein 2)
CNAG_02203	0.354024920062908	0.0153020622918083	AMB+LF up only	AMB+LF only	180	313	NA	NA	karyopherin/importin that interacts with the nuclear pore complex	Karyopherin/importin that interacts with the nuclear pore complex	karyopherin/importin that interacts with the nuclear pore complex, karyopherin/importin that interacts with the nuclear pore complex, variant	IPO5_HUMAN|Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4	NA	NA	NA	NA	PSE1	Importin subunit beta-3 (Karyopherin subunit beta-3) (Karyopherin-121) (Protein secretion enhancer 1)
CNAG_00148	0.356363830609306	0.0445055479543557	AMB+LF up only	AMB+LF only	179	314	NA	NA	hypothetical protein	Protein transport protein sec16	hypothetical protein	SEC16_PHANOCOPI|I coat assembly protein SEC16 OS=Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) OX=321614 GN=SEC16 PE=3 SV=2	NA	NA	NA	NA	SEC16	COPII coat assembly protein SEC16 (Protein transport protein SEC16)
CNAG_06600	0.35749614996217	0.0113691210847508	AMB+LF up only	AMB+LF only	178	315	NA	NA	vesicle-fusing ATPase	Vesicle-fusing ATPase	vesicle-fusing ATPase	SEC18_SCHPO|Vesicular-fusion protein sec18 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sec18 PE=1 SV=1	NA	NA	NA	NA	SEC18	Vesicular-fusion protein SEC18
CNAG_03182	0.357752248348581	0.0323474638749229	AMB+LF up only	AMB+LF only	177	316	NA	NA	U4/U6.U5 tri-snRNP-associated protein 3	U4/U6.U5 tri-snRNP-associated protein 3	U4/U6.U5 tri-snRNP-associated protein 3	SNR27_HUMAN|U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP27 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_00835	0.358123893071811	0.046808202796122	AMB+LF up only	AMB+LF only	176	317	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	81	NA	NA
CNAG_05246	0.359084629680239	0.0417162548061192	AMB+LF up only	AMB+LF only	175	318	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	GMF1_SCHPO|Actin-depolymerizing factor gmf1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gmf1 PE=3 SV=1	NA	NA	NA	NA	AIM7	Protein AIM7 (Altered inheritance rate of mitochondria protein 7)
CNAG_00426	0.360542008272559	0.0404154993990262	AMB+LF up only	AMB+LF only	174	319	NA	NA	UBA/TS-N domain-containing protein	UBA/TS-N domain-containing protein	UBA/TS-N domain-containing protein	UCP7_SCHPOUB|A domain-containing protein 7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ucp7 PE=4 SV=1	NA	NA	NA	NA	SWA2	Auxilin-like clathrin uncoating factor SWA2 (Bud site selection protein 24) (DnaJ-related protein SWA2) (J protein SWA2) (Synthetic lethal with ARF1 protein 2)
CNAG_01015	0.361358291808599	0.0317766214324428	AMB+LF up only	AMB+LF only	173	320	NA	NA	cytoplasmic protein	Cytoplasmic protein	cytoplasmic protein	YDJ7_SCHPO|Uncharacterized protein C57A10.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC57A10.07 PE=4 SV=1	NA	NA	NA	NA	NA	Uncharacterized protein YOR238W
CNAG_05169	0.362445752456081	0.0455401633641926	AMB+LF up only	AMB+LF only	172	321	NA	NA	L-lactate dehydrogenase (cytochrome)	L-lactate dehydrogenase (Cytochrome)	L-lactate dehydrogenase (cytochrome)	CYB2_WICAO|Cytochrome b2, mitochondrial OS=Wickerhamomyces anomalus OX=4927 GN=CYB2 PE=1 SV=2	NA	NA	NA	NA	CYB2	Cytochrome b2, mitochondrial (EC 1.1.2.3) (L-lactate dehydrogenase [Cytochrome]) (L-lactate ferricytochrome C oxidoreductase) (L-LCR)
CNAG_00768	0.362720234439622	0.0205025481463231	AMB+LF up only	AMB+LF only	171	322	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00691	0.364124004424121	0.0344026414478945	AMB+LF up only	AMB+LF only	170	323	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	1078	NA	NA
CNAG_01108	0.364833300513372	0.0200483969029067	AMB+LF up only	AMB+LF only	169	324	DAL2	NA	allantoicase	Allantoicase	Allantoicase	ALLC_NEUCR|Allantoicase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=alc-1 PE=2 SV=2	NA	NA	NA	309	DAL2	Allantoicase (EC 3.5.3.4) (Allantoate amidinohydrolase)
CNAG_04335	0.366507466175254	0.020967712692546	AMB+LF up only	AMB+LF only	168	325	NA	NA	phosphatidylinositol 4-kinase	Phosphatidylinositol 4-kinase	phosphatidylinositol 4-kinase	STT4_SCHPO|Phosphatidylinositol 4-kinase stt4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=stt4 PE=3 SV=1	NA	TRUE	NA	NA	STT4	Phosphatidylinositol 4-kinase STT4 (PI4-kinase) (PtdIns-4-kinase) (EC 2.7.1.67)
CNAG_04335	0.366507466175254	0.020967712692546	AMB+LF up only	AMB+LF only	168	325	NA	NA	phosphatidylinositol 4-kinase	Phosphatidylinositol 4-kinase	phosphatidylinositol 4-kinase	STT4_SCHPO|Phosphatidylinositol 4-kinase stt4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=stt4 PE=3 SV=1	NA	TRUE	NA	NA	STT4	Phosphatidylinositol 4-kinase STT4 (PI4-kinase) (PtdIns-4-kinase) (EC 2.7.1.67)
CNAG_07659	0.366765338732178	0.0348150459227153	AMB+LF up only	AMB+LF only	167	326	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	833	NA	NA
CNAG_05734	0.368026586730151	0.0347236094021485	AMB+LF up only	AMB+LF only	166	327	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	SLA1_USTMA|Actin cytoskeleton-regulatory complex protein SLA1 OS=Ustilago maydis (strain 521 / FGSC 9021) OX=237631 GN=SLA1 PE=3 SV=1	NA	NA	NA	NA	SLA1	Actin cytoskeleton-regulatory complex protein SLA1
CNAG_02306	0.368479819009826	0.0218472297805611	AMB+LF up only	AMB+LF only	165	328	NA	NA	molybdopterin binding domain-containing protein	Molybdopterin binding domain-containing protein	molybdopterin binding domain-containing protein	FAD1_CAEEL|Probable FAD synthase OS=Caenorhabditis elegans OX=6239 GN=flad-1 PE=3 SV=1	NA	NA	NA	NA	NA	Uncharacterized protein YMR178W
CNAG_05162	0.370004753111484	0.0211643810735025	AMB+LF up only	AMB+LF only	164	329	NA	NA	V-type proton ATPase subunit E	V-type proton ATPase subunit E	V-type proton ATPase subunit E	VA0E_CRYNJ|V-type proton ATPase subunit e OS=Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) OX=214684 GN=VMA9 PE=3 SV=2	NA	NA	NA	NA	VMA9	V-type proton ATPase subunit e (V-ATPase subunit e) (Low dye-binding protein 10) (Vacuolar proton pump subunit e)
CNAG_02408	0.370225306030601	0.0355307024914035	AMB+LF up only	AMB+LF only	163	330	NA	NA	hypothetical protein	SAGA-associated factor 11	hypothetical protein	NA	NA	NA	NA	674	NA	NA
CNAG_00008	0.37094064052369	0.0320269010265374	AMB+LF up only	AMB+LF only	162	331	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	STRP1_DANRE|Striatin-interacting protein 1 homolog OS=Danio rerio OX=7955 GN=strip1 PE=1 SV=1	NA	NA	NA	NA	FAR11	Factor arrest protein 11
CNAG_04668	0.372660827218114	0.0111306202677327	AMB+LF up only	AMB+LF only	161	332	UBC12	NA	ubiquitin-conjugating enzyme E2 M	Ubiquitin-conjugating enzyme E2 M	ubiquitin-conjugating enzyme E2 M	UBC12_YARLINED|D8-conjugating enzyme UBC12 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=UBC12 PE=3 SV=1	NA	NA	NA	NA	UBC12	NEDD8-conjugating enzyme UBC12 (EC 2.3.2.-) (RUB1-conjugating enzyme) (Ubiquitin carrier protein 12)
CNAG_03160	0.373763115763054	0.0239194982133162	AMB+LF up only	AMB+LF only	160	333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_03790	0.375026006490165	0.009695199955801	AMB+LF up only	AMB+LF only	159	334	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	BQT4_SCHPO|Bouquet formation protein 4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bqt4 PE=1 SV=2	TRUE	NA	NA	NA	NA	NA
CNAG_03626	0.376799790707599	0.00788867489232595	AMB+LF up only	AMB+LF only	158	335	NA	NA	actin cross-linking protein	Actin cross-linking protein	actin cross-linking protein	CORO7_BOVIN|Coronin-7 OS=Bos taurus OX=9913 GN=CORO7 PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_02576	0.377337378245146	0.0317963070607324	AMB+LF up only	AMB+LF only	157	336	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07724	0.37944980527071	0.00957754200827964	AMB+LF up only	AMB+LF only	156	337	CUF1	NA	ligand-regulated transcription factor	Ligand-regulated transcription factor	Metal-binding regulatory protein CUF1	CRF1_YARLI|Copper resistance protein CRF1 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=CRF1 PE=4 SV=1	TRUE	NA	NA	NA	HAA1	Transcriptional activator HAA1
CNAG_03155	0.379588443904879	0.0339598377733872	AMB+LF up only	AMB+LF only	155	338	NA	NA	ENTH domain-containing protein	ENTH domain-containing protein	ENTH domain-containing protein	YHC3_SCHPOENT|H domain-containing protein C19F8.03c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC19F8.03c PE=1 SV=1	NA	NA	NA	NA	YAP1801; YAP1802	Clathrin coat assembly protein AP180A; Clathrin coat assembly protein AP180B
CNAG_05058	0.381358408716714	0.0487691641945684	AMB+LF up only	AMB+LF only	154	339	NA	NA	GTPase	GTPase	GTPase	OBG_ROSCSGT|Pase Obg OS=Roseiflexus castenholzii (strain DSM 13941 / HLO8) OX=383372 GN=obg PE=3 SV=2	NA	NA	NA	NA	MTG2	GTPase MTG2, mitochondrial (Mitochondrial GTPase 2)
CNAG_03494	0.388215093604265	0.0124616729187209	AMB+LF up only	AMB+LF only	153	340	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	HNRPU_MOUSE|Heterogeneous nuclear ribonucleoprotein U OS=Mus musculus OX=10090 GN=Hnrnpu PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_01911	0.388233359550424	0.00816026697999702	AMB+LF up only	AMB+LF only	152	341	SEC6	NA	hypothetical protein	Uncharacterized protein	exocyst complex component	SEC6_SCHPO|Exocyst complex component sec6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sec6 PE=1 SV=2	NA	NA	NA	NA	SEC6	Exocyst complex component SEC6
CNAG_01518	0.388756516851158	0.0477439257121096	AMB+LF up only	AMB+LF only	151	342	NA	NA	phosphoglycerate mutase	Phosphoglycerate mutase	Phosphoglycerate mutase, phosphoglycerate mutase, variant	PMU1_ARTBC|Probable phosphoglycerate mutase ARB_03491 OS=Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) OX=663331 GN=ARB_03491 PE=1 SV=1	NA	NA	NA	NA	PMU1	Probable phosphoglycerate mutase PMU1 (EC 5.4.-.-) (Phosphomutase homolog 1)
CNAG_01472	0.389814553259223	0.00652040635562757	AMB+LF up only	AMB+LF only	150	343	NA	NA	endoplasmic reticulum protein	Endoplasmic reticulum protein	endoplasmic reticulum protein	SULX_YEAST|Putative sulfate transporter YPR003C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPR003C PE=1 SV=1	NA	NA	NA	760	; SUL1; SUL2	Putative sulfate transporter YPR003C; Sulfate permease 1 (High-affinity sulfate transporter 1); Sulfate permease 2 (High-affinity sulfate transporter 2)
