genes	logFC.A	FDR.A	groups	coarse_groups	rank_from_biggest_increase	rank_from_biggest_decrease	gene_names	uniprot_acc	broad_gene_name	uniprot_gene_name	fungidb_gene_name	blast2go_annotation	is_tf	is_kinases	is_virulence_gene	order_peaktime	scer_orthologs	scer_ortholog_descriptions
CNAG_05352	-0.551044109522648	0.0169182803407693	AMB down only	AMB only	560	68	NA	NA	acetyl-CoA transporter	Acetyl-CoA transporter	acetyl-CoA transporter	YB70_YEAST|Uncharacterized membrane protein YBR220C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YBR220C PE=1 SV=1	NA	NA	NA	154	NA	Uncharacterized membrane protein YBR220C
CNAG_01156	-0.549210456508363	0.0269382118005875	AMB down only	AMB only	559	69	CAP2	NA	hypothetical protein	Uncharacterized protein	capsular related protein	VF179_IIV3|Uncharacterized protein 035R OS=Invertebrate iridescent virus 3 OX=345201 GN=IIV3-035R PE=4 SV=1	NA	NA	NA	NA	NA	NA
CNAG_02879	-0.548973583418682	0.0157136607184685	AMB down only	AMB only	558	70	NA	NA	chloride channel protein, nucleotide-sensitive, 1A	Chloride channel protein, nucleotide-sensitive, 1A	chloride channel protein, nucleotide-sensitive, 1A	NA	NA	NA	NA	NA	NA	NA
CNAG_04698	-0.547498181831805	0.0134367031541641	AMB down only	AMB only	557	71	NA	NA	cytoplasmic protein	Cytoplasmic protein	cytoplasmic protein	YHX7_SCHPO|Protein PBDC1 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC3E7.07c PE=3 SV=1	NA	NA	NA	50	NA	Protein PBDC1 homolog
CNAG_01637	-0.547402552370211	0.0263678694902979	AMB down only	AMB only	556	72	NA	NA	COPII-coated vesicle component Erv46	COPII-coated vesicle component Erv46	COPII-coated vesicle component Erv46	ERGI3_MOUSE|Endoplasmic reticulum-Golgi intermediate compartment protein 3 OS=Mus musculus OX=10090 GN=Ergic3 PE=1 SV=1	NA	NA	NA	1102	ERV46	ER-derived vesicles protein ERV46
CNAG_07364	-0.545360531236828	0.0135180000558831	AMB down only	AMB only	555	73	NA	NA	WD-repeat protein 21A	WD-repeat protein 21A	WD-repeat protein 21A	NA	NA	NA	NA	NA	NA	NA
CNAG_07407	-0.541228618762007	0.0305752008451824	AMB down only	AMB only	554	74	MFALPHA3	NA	fungal mating-type pheromone	Fungal mating-type pheromone	fungal mating-type pheromone	NA	NA	NA	NA	NA	NA	NA
CNAG_03393	-0.534708456008431	0.0216291809564745	AMB down only	AMB only	553	75	NA	NA	acyl-CoA thioesterase II	Acyl-CoA thioesterase II	acyl-CoA thioesterase II	NA	NA	NA	NA	NA	TES1	Peroxisomal acyl-coenzyme A thioester hydrolase 1 (EC 3.1.2.2) (Peroxisomal long-chain acyl-CoA thioesterase 1)
CNAG_01403	-0.528922380203194	0.0258286480669084	AMB down only	AMB only	552	76	NA	NA	eclair-PA	Eclair-PA	eclair-PA	TMED4_HUMAN|Transmembrane emp24 domain-containing protein 4 OS=Homo sapiens OX=9606 GN=TMED4 PE=1 SV=1	NA	NA	NA	NA	ERP1; ERP5; ERP6	Protein ERP1; Protein ERP5; Protein ERP6
CNAG_05902	-0.526601780730808	0.00990472506615513	AMB down only	AMB only	551	77	NA	NA	AP-3 complex subunit sigma	AP complex subunit sigma	AP-3 complex subunit sigma	AP3S1_BOVINA|P-3 complex subunit sigma-1 OS=Bos taurus OX=9913 GN=AP3S1 PE=2 SV=1	NA	NA	NA	NA	APS3	AP-3 complex subunit sigma (AP-3 complex sigma3A subunit) (Adaptor-related protein complex 3 subunit sigma) (Clathrin-associated/assembly/adaptor protein, small 3) (Sigma-adaptin 3A) (Sigma3-adaptin)
CNAG_04182	-0.52654472344982	0.0243486060291947	AMB down only	AMB only	550	78	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03065	-0.523488152526957	0.039583407598786	AMB down only	AMB only	549	79	NA	NA	ER-derived vesicles protein ERV14	ER-derived vesicles protein ERV14	ER-derived vesicles protein ERV14	ERV14_YEASTE|R-derived vesicles protein ERV14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERV14 PE=1 SV=3	NA	NA	NA	NA	ERV14	ER-derived vesicles protein ERV14
CNAG_02404	-0.521611291408472	0.0100005182482702	AMB down only	AMB only	548	80	NA	NA	nuclear segregation protein Bfr1	Nuclear segregation protein Bfr1	nuclear segregation protein Bfr1	YLI2_SCHPO|Uncharacterized protein C458.02c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC458.02c PE=1 SV=1	NA	NA	NA	NA	BFR1	Nuclear segregation protein BFR1 (Brefeldin A resistance protein 1)
CNAG_01317	-0.51610223518265	0.0305823221387838	AMB down only	AMB only	547	81	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	PSIR_PSICU|Psilocybin cluster transcription regulator OS=Psilocybe cubensis OX=181762 GN=psiR PE=3 SV=1	TRUE	NA	NA	NA	NA	NA
CNAG_04961	-0.515876913897186	0.0126429765958393	AMB down only	AMB only	546	82	URA3	NA	orotidine 5'-phosphate decarboxylase	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	orotidine 5'-phosphate decarboxylase	PYRF_SCHCO|Orotidine 5'-phosphate decarboxylase OS=Schizophyllum commune OX=5334 GN=URA1 PE=3 SV=1	NA	NA	NA	NA	URA10; URA3; URA5	Orotate phosphoribosyltransferase 2 (OPRT 2) (OPRTase 2) (EC 2.4.2.10); Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase) (Uridine 5'-monophosphate synthase) (UMP synthase); Orotate phosphoribosyltransferase 1 (OPRT 1) (OPRTase 1) (EC 2.4.2.10)
CNAG_05354	-0.513113734486877	0.0024653961445854	AMB down only	AMB only	545	83	NA	NA	U4/U6.U5 tri-snRNP component SNU23	U4/U6.U5 tri-snRNP component SNU23	U4/U6.U5 tri-snRNP component SNU23	ZMAT2_HUMAN|Zinc finger matrin-type protein 2 OS=Homo sapiens OX=9606 GN=ZMAT2 PE=1 SV=1	NA	NA	NA	NA	SNU23	23 kDa U4/U6.U5 small nuclear ribonucleoprotein component
CNAG_05032	-0.511818261811006	0.019612885997533	AMB down only	AMB only	544	84	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01391	-0.507388337596057	0.0332481896854756	AMB down only	AMB only	543	85	NA	NA	cell division cycle protein 37	Cell division cycle protein 37	cell division cycle protein 37	CDC37_SCHPO|Hsp90 co-chaperone Cdc37 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cdc37 PE=1 SV=1	NA	NA	NA	NA	CDC37	Hsp90 co-chaperone Cdc37 (Cell division control protein 37) (Hsp90 chaperone protein kinase-targeting subunit)
CNAG_02984	-0.507242854003639	0.0337981263908899	AMB down only	AMB only	542	86	NA	NA	sarcosine oxidase	Sarcosine oxidase	sarcosine oxidase	NA	NA	NA	NA	1073	NA	NA
CNAG_04245	-0.501122023597183	0.0424528968401482	AMB down only	AMB only	541	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_04540	-0.498506235790258	0.023810036003952	AMB down only	AMB only	540	88	NA	NA	translocation protein SEC62	Translocation protein SEC62	translocation protein Sec62	SEC62_YARLI|Translocation protein SEC62 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=SEC62 PE=3 SV=2	NA	NA	NA	NA	SEC62	Translocation protein SEC62 (Sec62/63 complex 30 kDa subunit)
CNAG_00722	-0.497944694117109	0.0125116888326932	AMB down only	AMB only	539	89	NA	NA	large subunit ribosomal protein L27	Large subunit ribosomal protein L27	large subunit ribosomal protein L27	RM27_CRYNB54|S ribosomal protein L27, mitochondrial OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=RPL27 PE=3 SV=1	NA	NA	NA	NA	MRP7	54S ribosomal protein L2, mitochondrial (Mitochondrial large ribosomal subunit protein bL27m) (YMR6) (YmL2)
CNAG_03301	-0.497350706477876	0.031092826490293	AMB down only	AMB only	538	90	TIM13	NA	mitochondrial import inner membrane translocase subunit TIM13	Mitochondrial import inner membrane translocase subunit TIM13	mitochondrial import inner membrane translocase subunit TIM13	TIM13_CRYNB|Mitochondrial import inner membrane translocase subunit TIM13 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=TIM13 PE=3 SV=1	NA	NA	NA	NA	TIM13	Mitochondrial import inner membrane translocase subunit TIM13
CNAG_05875	-0.495356352803977	0.0237487555911696	AMB down only	AMB only	537	91	NA	NA	cytochrome c heme-lyase	Cytochrome c heme lyase (EC 4.4.1.17)	cytochrome c heme-lyase	CCHL_YEAST|Cytochrome c heme lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYC3 PE=1 SV=1	NA	NA	NA	NA	CYC3; CYT2	Cytochrome c heme lyase (CCHL) (EC 4.4.1.17) (Holocytochrome-c synthase); Cytochrome c1 heme lyase (CC1HL) (EC 4.4.1.-)
CNAG_04319	-0.493096886868538	0.0225103375593939	AMB down only	AMB only	536	92	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04957	-0.490719888035081	0.0121892453184899	AMB down only	AMB only	535	93	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	363	NA	NA
CNAG_02855	-0.490119282483607	0.0262197864984944	AMB down only	AMB only	534	94	NA	NA	oligosaccharyltransferase complex subunit delta (ribophorin II)	Oligosaccharyltransferase complex subunit delta (Ribophorin II)	oligosaccharyltransferase complex subunit delta (ribophorin II)	NA	NA	NA	NA	918	SWP1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1 (Oligosaccharyl transferase subunit SWP1) (Oligosaccharyl transferase subunit delta)
CNAG_07346	-0.488089487495071	0.0176806188760921	AMB down only	AMB only	533	95	NA	NA	T-complex protein 1 subunit eta	T-complex protein 1 subunit eta (TCP-1-eta) (CCT-eta)	T-complex protein 1 subunit eta	TCPH_SCHPO|Probable T-complex protein 1 subunit eta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cct7 PE=1 SV=1	NA	NA	NA	NA	CCT7	T-complex protein 1 subunit eta (TCP-1-eta) (CCT-eta)
CNAG_01643	-0.483500433157096	0.00644645637713459	AMB down only	AMB only	532	96	NA	NA	hypothetical protein	Stress-associated endoplasmic reticulum protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	YSY6	Protein YSY6
CNAG_02500	-0.4828376826126	0.014359838404078	AMB down only	AMB only	531	97	NA	NA	calnexin	Calnexin	calnexin	CALX_ARTBC|Calnexin homolog ARB_00147 OS=Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) OX=663331 GN=ARB_00147 PE=3 SV=1	NA	NA	NA	NA	CNE1	Calnexin homolog
CNAG_03287	-0.479597277169334	0.00988901118466588	AMB down only	AMB only	530	98	NA	NA	28 kda golgi snare protein	Golgi SNAP receptor complex member 1	28 kda golgi snare protein	GOSR1_PONAB|Golgi SNAP receptor complex member 1 OS=Pongo abelii OX=9601 GN=GOSR1 PE=2 SV=1	NA	NA	NA	875	GOS1	Golgi SNAP receptor complex member 1 (Golgi SNARE protein 1) (Protein transport protein GOS1)
CNAG_05507	-0.476508511578228	0.014184859178263	AMB down only	AMB only	529	99	NA	NA	small subunit ribosomal protein S8	Small subunit ribosomal protein S8	small subunit ribosomal protein S8	RS8_SYNP230|S ribosomal protein S8 OS=Synechococcus sp. (strain ATCC 27264 / PCC 7002 / PR-6) OX=32049 GN=rpsH PE=3 SV=1	NA	NA	NA	NA	MRPS8	37S ribosomal protein S8, mitochondrial (Mitochondrial small ribosomal subunit protein uS8m)
CNAG_04679	-0.476138227485034	0.0113014603514436	AMB down only	AMB only	528	100	NA	NA	histone deacetylase complex subunit	Histone deacetylase complex subunit	histone deacetylase complex subunit	NA	NA	NA	NA	246	NA	NA
CNAG_00391	-0.475104133662955	0.00896795107865486	AMB down only	AMB only	527	101	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05928	-0.474784014383854	0.0475648633435169	AMB down only	AMB only	526	102	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	653	NA	NA
CNAG_06012	-0.47347962225697	0.0282017117822674	AMB down only	AMB only	525	103	NA	NA	NADH-cytochrome b5 reductase 1	NADH-cytochrome b5 reductase (EC 1.6.2.2)	NADH-cytochrome b5 reductase 1	NCB5R_CRYNBNAD|H-cytochrome b5 reductase 1 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=CBR1 PE=3 SV=1	NA	NA	NA	NA	CBR1	NADH-cytochrome b5 reductase 1 (EC 1.6.2.2) (Microsomal cytochrome b reductase) (P35)
CNAG_05230	-0.473416044254395	0.0145376271373801	AMB down only	AMB only	524	104	NA	NA	sentrin/sumo-specific protease	Sentrin/sumo-specific protease	sentrin/sumo-specific protease	SENP_CAEEL|Sentrin-specific protease OS=Caenorhabditis elegans OX=6239 GN=ulp-1 PE=2 SV=3	NA	NA	NA	NA	ULP1	Ubiquitin-like-specific protease 1 (EC 3.4.22.68)
CNAG_01835	-0.473174145769652	0.0364982960207458	AMB down only	AMB only	523	105	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	HGT1_KLULA|High-affinity glucose transporter OS=Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) OX=284590 GN=HGT1 PE=3 SV=1	NA	NA	NA	1103	NA	Putative metabolite transport protein YDL199C
CNAG_03979	-0.469268964364489	0.0192759677156034	AMB down only	AMB only	522	106	NA	NA	ATP(GTP)-binding protein Fet5	GPN-loop GTPase 3	ATP(GTP)-binding protein Fet5	GPN3_CRYNBGP|N-loop GTPase 3 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=CNBB1090 PE=3 SV=1	NA	NA	NA	NA	GPN3	GPN-loop GTPase 3 (EC 3.6.5.-)
CNAG_06717	-0.469114741148543	0.0152648289741402	AMB down only	AMB only	521	107	NA	NA	acyl-CoA-dependent ceramide synthase	Acyl-CoA-dependent ceramide synthase	Acyl-CoA-dependent ceramide synthase	FUM18_GIBM7|Sphingosine N-acyltransferase-like protein FUM18 OS=Gibberella moniliformis (strain M3125 / FGSC 7600) OX=334819 GN=FUM18 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_05000	-0.467945476038786	0.0134367031541641	AMB down only	AMB only	520	108	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05033	-0.467309597962366	0.00677877877555639	AMB down only	AMB only	519	109	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	287	NA	NA
CNAG_03523	-0.467103475733391	0.00509465764502075	AMB down only	AMB only	518	110	NA	NA	solute carrier family 25, member 38	Mitochondrial glycine transporter (Solute carrier family 25 member 38 homolog)	solute carrier family 25, member 38, solute carrier family 25, member 38, variant	S2538_USTMA|Mitochondrial glycine transporter OS=Ustilago maydis (strain 521 / FGSC 9021) OX=237631 GN=UMAG_10880 PE=3 SV=2	NA	NA	NA	317	HEM25	Mitochondrial glycine transporter (Heme biosynthesis protein of SLC25 family) (Solute carrier family 25 member 38 homolog)
CNAG_01708	-0.467013951135946	0.00760046945513904	AMB down only	AMB only	517	111	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	TRUE	NA	NA	138	NA	NA
CNAG_03640	-0.466271890235058	0.0107501670405601	AMB down only	AMB only	516	112	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	UBAC2_MACFA|Ubiquitin-associated domain-containing protein 2 OS=Macaca fascicularis OX=9541 GN=UBAC2 PE=2 SV=1	NA	NA	NA	NA	DSC2	Uncharacterized membrane protein YOL073C
CNAG_01565	-0.466122339075086	0.0221949985916899	AMB down only	AMB only	515	113	NA	NA	biotin-[acetyl-CoA-carboxylase] ligase	Biotin-[acetyl-CoA-carboxylase] ligase	biotin-[acetyl-CoA-carboxylase] ligase	BPL1_YEAST|Biotin--protein ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BPL1 PE=1 SV=1	NA	NA	NA	310	BPL1	Biotin--protein ligase (EC 6.3.4.-) (Biotin apo-protein ligase) [Includes: Biotin--[methylmalonyl-CoA-carboxytransferase] ligase (EC 6.3.4.9); Biotin--[propionyl-CoA-carboxylase [ATP-hydrolyzing]] ligase (EC 6.3.4.10) (Holocarboxylase synthetase) (HCS); Biotin--[methylcrotonoyl-CoA-carboxylase] ligase (EC 6.3.4.11); Biotin--[acetyl-CoA-carboxylase] ligase (EC 6.3.4.15)]
CNAG_06685	-0.464920859827749	0.00439482622572092	AMB down only	AMB only	514	114	NA	NA	U2-associated protein SR140	U2-associated protein SR140	U2-associated protein SR140	SR140_HUMAN|U2 snRNP-associated SURP motif-containing protein OS=Homo sapiens OX=9606 GN=U2SURP PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_04649	-0.464716271497906	0.00699079430682556	AMB down only	AMB only	513	115	NA	NA	peptide alpha-N-acetyltransferase	Peptide alpha-N-acetyltransferase	peptide alpha-N-acetyltransferase	NAA30_SCHPO|N-alpha-acetyltransferase 30 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=naa30 PE=3 SV=1	NA	NA	NA	NA	MAK3	N-alpha-acetyltransferase 30 (EC 2.3.1.256) (L-A virus GAG protein N-acetyltransferase subunit MAK3) (Maintenance of killer protein 3) (N-terminal acetyltransferase C complex catalytic subunit MAK3) (NatC complex subunit MAK3) (NatC catalytic subunit)
CNAG_04994	-0.463556781514932	0.0168526988087821	AMB down only	AMB only	512	116	NA	NA	signal recognition particle subunit SRP14	Signal recognition particle subunit SRP14	signal recognition particle subunit SRP14	NA	NA	NA	NA	NA	NA	NA
CNAG_04411	-0.463173197999374	0.0255986535273007	AMB down only	AMB only	511	117	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04674	-0.460080753798455	0.00609749601240519	AMB down only	AMB only	510	118	ADA3	NA	transcriptional adapter 3	Transcriptional adapter 3	transcriptional adapter 3	NA	NA	NA	NA	NA	NGG1	Chromatin-remodeling complexes subunit NGG1 (Transcriptional adapter 3)
CNAG_00502	-0.457990177638961	0.0438472568708376	AMB down only	AMB only	509	119	NA	NA	large subunit ribosomal protein L35	Large subunit ribosomal protein L35	large subunit ribosomal protein L35	RL35_CLOBB50|S ribosomal protein L35 OS=Clostridium botulinum (strain Eklund 17B / Type B) OX=935198 GN=rpmI PE=3 SV=1	NA	NA	NA	NA	NA	54S ribosomal protein bL35m (Mitochondrial large ribosomal subunit protein bL35m)
CNAG_04900	-0.457987540503395	0.0312376868432743	AMB down only	AMB only	508	120	CIA1	J9VZX3	WD40 repeat protein Ciao1	Probable cytosolic iron-sulfur protein assembly protein 1	WD40 repeat protein Ciao1	CIAO1_CRYNB|Probable cytosolic iron-sulfur protein assembly protein 1 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=CIA1 PE=3 SV=1	NA	NA	NA	302	CIA1	Cytosolic iron-sulfur protein assembly protein 1
CNAG_05091	-0.455584897811806	0.0302013784594651	AMB down only	AMB only	507	121	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05055	-0.455372081836511	0.00781132610227488	AMB down only	AMB only	506	122	NA	NA	DNA/RNA-binding protein KIN17	DNA/RNA-binding protein KIN17	DNA/RNA-binding protein KIN17	KIN17_SCHPOKI|N17-like protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC365.09c PE=3 SV=1	NA	NA	NA	NA	RTS2	Zinc finger protein RTS2
CNAG_06369	-0.453233600913848	0.0339197458488291	AMB down only	AMB only	505	123	NA	NA	geranylgeranyl transferase type-2 subunit alpha	Geranylgeranyl transferase type-2 subunit alpha	geranylgeranyl transferase type-2 subunit alpha	PGTA_SCHPO|Geranylgeranyl transferase type-2 subunit alpha OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bet4 PE=3 SV=1	NA	NA	NA	787	BET4	Geranylgeranyl transferase type-2 subunit alpha (EC 2.5.1.60) (GGTase-II-alpha) (Geranylgeranyl transferase type II subunit alpha) (PGGT) (Type II protein geranyl-geranyltransferase subunit alpha) (YPT1/SEC4 proteins geranylgeranyltransferase subunit alpha)
CNAG_00109	-0.452972921107795	0.0246776790433976	AMB down only	AMB only	504	124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_00931	-0.452812652213985	0.0234745193242557	AMB down only	AMB only	503	125	NA	NA	protein transporter	Protein transporter	protein transporter	TPPC4_BOVIN|Trafficking protein particle complex subunit 4 OS=Bos taurus OX=9913 GN=TRAPPC4 PE=2 SV=1	NA	NA	NA	NA	TRS23	Trafficking protein particle complex subunit 23 (TRAPP subunit 23) (Transport protein particle 23 kDa subunit)
CNAG_00252	-0.452764192631284	0.00905481859896141	AMB down only	AMB only	502	126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_07253	-0.451946858343701	0.0324316592248034	AMB down only	AMB only	501	127	HPI2	NA	hypothetical protein	Uncharacterized protein	cupin domain-containing protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01416	-0.451631413672397	0.0448541974651191	AMB down only	AMB only	500	128	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	SFM1_YEAST|Protein arginine N-methyltransferase SFM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SFM1 PE=1 SV=1	NA	NA	NA	NA	SFM1	Protein arginine N-methyltransferase SFM1 (EC 2.1.1.-) (SPOUT family methyltransferase 1)
CNAG_01008	-0.450148241333523	0.0394871978338483	AMB down only	AMB only	499	129	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NAPEP_RAT|N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Rattus norvegicus OX=10116 GN=Napepld PE=1 SV=1	NA	NA	NA	NA	FMP30	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D, mitochondrial (NAPE-PLD) (NAPE-hydrolyzing phospholipase D) (EC 3.1.4.54) (Found in mitochondrial proteome protein 30)
